order_id,customer_id,product_id,quantity,order_date
2553,29,147,3.0,2026-06-20
2554,115,145,1.0,2026-05-16
2555,155,148,4.0,2026-05-10
2556,102,149,2.0,2026-01-21
2557,31,137,2.0,2026-01-13
2558,50,132,4.0,2026-01-09
2559,214,152,2.0,2026-04-18
2560,241,121,2.0,2026-02-06
2561,189,106,2.0,2026-06-29
2562,26,146,1.0,2026-01-25
2563,205,117,1.0,21/06/2026
2564,173,159,4.0,2026-05-01
2565,132,125,1.0,2026-01-20
2566,36,152,2.0,2026-01-11
2567,250,103,1.0,2026-03-13
2568,111,140,1.0,2026-03-03
2569,12,127,2.0,2026-02-27
2570,53,128,4.0,2026-04-06
2571,101,116,2.0,2026-01-24
2572,16,159,1.0,2026-01-24
2573,81,124,1.0,2026-05-06
2574,118,152,1.0,2026-06-29
2575,238,126,5.0,2026-02-19
2576,22,103,1.0,2026-06-18
2577,145,153,1.0,2026-03-04
2578,229,112,1.0,2026-03-02
2579,202,117,2.0,2026-01-17
2580,232,152,5.0,2026-03-18
2581,43,154,2.0,2026-04-01
2582,201,156,3.0,2026-05-01
2583,245,126,1.0,2026-01-29
2584,82,146,1.0,2026-02-04
2585,125,120,3.0,2026-03-20
2586,133,145,1.0,2026-01-13
2587,124,131,2.0,2026-01-26
2588,73,104,1.0,2026-04-24
2589,243,126,1.0,2026-06-22
2590,240,129,2.0,2026-04-14
2591,96,116,5.0,2026-01-27
2592,202,123,1.0,2026-06-29
2593,100,131,4.0,2026-04-05
2594,199,103,2.0,2026-05-10
2595,147,110,3.0,2026-02-05
2596,118,147,1.0,2026-04-15
2597,33,122,4.0,14/01/2026
2598,164,137,1.0,2026-04-24
2599,81,134,5.0,2026-02-06
2600,55,134,3.0,14/06/2026
2601,49,125,1.0,2026-01-10
2602,246,129,1.0,2026-04-29
2603,26,150,2.0,2026-01-26
2604,200,158,1.0,2026-05-05
2605,217,116,2.0,2026-03-31
2606,8,141,4.0,25/06/2026
2607,148,159,1.0,2026-04-28
2608,145,101,1.0,2026-03-09
2609,90,148,1.0,16/01/2026
2610,167,130,1.0,2026-04-18
2611,103,159,1.0,2026-03-21
2612,110,135,1.0,2026-01-10
2613,108,151,3.0,16/04/2026
2614,201,110,1.0,2026-02-08
2615,159,109,4.0,2026-02-12
2616,95,156,4.0,2026-01-02
2617,232,132,4.0,2026-03-09
2618,201,134,2.0,2026-02-09
2619,234,111,1.0,2026-01-14
2620,183,114,5.0,2026-03-20
2621,98,150,1.0,2026-02-09
2622,194,119,2.0,2026-01-25
2623,83,136,2.0,2026-03-26
2624,68,119,3.0,2026-01-12
2625,113,116,2.0,2026-06-29
2626,243,110,4.0,2026-03-27
2627,142,156,5.0,2026-06-30
2628,96,157,2.0,2026-06-09
2629,116,107,4.0,2026-06-27
2630,73,122,1.0,2026-04-09
2631,165,134,5.0,2026-03-18
2632,88,123,,2026-05-11
2633,139,144,4.0,2026-01-15
2634,93,116,2.0,02/06/2026
2635,81,104,5.0,2026-02-28
2636,243,121,1.0,2026-01-02
2637,87,136,2.0,2026-02-13
2638,18,111,5.0,2026-02-13
2639,95,149,1.0,2026-01-03
2640,134,101,1.0,2026-05-02
2641,24,105,1.0,2026-01-18
2642,77,131,1.0,2026-06-03
2643,42,131,2.0,2026-03-24
2644,126,118,2.0,2026-05-11
2645,181,116,1.0,2026-03-03
2646,243,105,1.0,2026-01-24
2647,98,140,1.0,2026-02-02
2648,216,123,5.0,2026-04-27
2649,54,108,5.0,2026-05-10
2650,196,124,1.0,2026-02-18
2651,141,157,1.0,2026-03-06
2652,190,116,1.0,2026-06-21
2653,189,154,5.0,2026-06-04
2654,134,116,3.0,2026-03-16
2655,65,112,4.0,2026-02-13
2656,132,116,1.0,2026-02-24
2657,207,120,3.0,2026-04-08
2658,243,108,1.0,2026-04-13
2659,232,136,3.0,2026-02-03
2660,46,121,2.0,2026-01-12
2661,150,144,1.0,2026-03-31
2662,27,130,3.0,2026-05-25
2663,168,127,3.0,2026-01-28
2664,249,129,2.0,2026-03-15
2665,14,110,1.0,2026-01-30
2666,165,143,1.0,2026-02-13
2667,237,107,5.0,2026-04-21
2668,212,144,1.0,2026-02-21
2669,99,160,1.0,2026-02-17
2670,26,146,3.0,2026-06-30
2671,231,128,1.0,2026-02-01
2672,231,119,2.0,2026-02-04
2673,145,153,3.0,2026-06-18
2674,245,116,2.0,2026-04-10
2675,2,129,3.0,2026-01-08
2676,155,147,1.0,2026-03-18
2677,10,156,2.0,2026-04-13
2678,234,156,2.0,2026-02-15
2679,171,106,3.0,2026-04-10
2680,229,154,1.0,2026-04-28
2681,141,107,1.0,2026-02-15
2682,21,136,4.0,2026-05-28
2683,7,156,3.0,2026-03-23
2684,84,140,4.0,2026-06-24
2685,186,157,1.0,2026-01-16
2686,38,121,5.0,2026-02-28
2687,214,119,1.0,2026-05-11
2688,60,120,3.0,2026-06-11
2689,125,122,1.0,2026-02-10
2690,51,141,5.0,2026-06-27
2691,117,128,1.0,2026-02-05
2692,114,145,4.0,2026-03-17
2693,2,125,1.0,2026-02-26
2694,142,119,4.0,2026-03-18
2695,197,112,2.0,2026-06-13
2696,235,134,1.0,2026-05-13
2697,83,154,1.0,2026-05-25
2698,221,152,3.0,2026-02-15
2699,220,116,1.0,2026-06-21
2700,248,129,1.0,2026-03-20
2701,94,143,2.0,2026-04-29
2702,213,137,1.0,2026-05-07
2703,142,105,1.0,2026-04-30
2704,15,136,2.0,2026-04-19
2705,68,103,3.0,2026-03-28
2706,169,107,3.0,2026-04-28
2707,41,140,5.0,2026-06-13
2708,109,107,1.0,2026-03-12
2709,194,121,2.0,2026-04-03
2710,38,136,1.0,2026-02-02
2711,125,140,5.0,2026-03-06
2712,54,127,2.0,2026-05-20
2713,135,106,1.0,26/04/2026
2714,61,148,3.0,2026-02-08
2715,242,157,1.0,2026-04-09
2716,20,154,1.0,2026-05-27
2717,241,145,3.0,2026-01-23
2718,198,125,2.0,2026-01-12
2719,214,153,4.0,2026-03-13
2720,213,130,2.0,2026-04-29
2721,47,109,4.0,2026-02-26
2722,233,152,2.0,2026-05-29
2723,149,120,1.0,2026-06-03
2724,241,157,1.0,2026-04-07
2725,220,123,4.0,2026-03-10
2726,145,153,1.0,2026-01-08
2727,94,133,2.0,2026-05-29
2728,30,129,1.0,2026-06-12
2729,26,118,1.0,2026-03-22
2730,98,151,2.0,2026-04-04
2731,203,104,1.0,2026-05-17
2732,127,129,2.0,2026-05-06
2733,121,123,5.0,2026-01-25
2734,62,133,1.0,2026-05-02
2735,142,116,1.0,2026-06-17
2736,160,140,1.0,2026-05-16
2737,246,124,4.0,2026-03-28
2738,183,112,2.0,2026-04-05
2739,152,112,3.0,2026-02-17
2740,228,142,1.0,2026-04-30
2741,107,116,3.0,13/02/2026
2742,234,119,1.0,2026-03-03
2743,93,138,3.0,2026-02-17
2744,32,120,1.0,2026-03-02
2745,105,124,4.0,2026-03-08
2746,33,115,1.0,2026-01-16
2747,30,121,1.0,2026-05-10
2748,221,142,1.0,2026-03-21
2749,199,133,1.0,2026-06-21
2750,56,160,1.0,2026-02-02
2751,210,147,2.0,2026-05-02
2752,18,102,1.0,2026-02-02
2753,72,123,1.0,2026-04-10
2754,177,118,4.0,2026-03-30
2755,76,136,1.0,2026-03-23
2756,183,116,2.0,2026-04-29
2757,219,158,1.0,2026-05-30
2758,17,118,2.0,2026-02-27
2759,6,132,1.0,2026-06-03
2760,236,108,1.0,2026-02-03
2761,131,155,1.0,2026-02-23
2762,127,155,4.0,2026-02-26
2763,116,148,1.0,2026-06-22
2764,109,122,4.0,2026-01-22
2765,173,104,5.0,2026-03-13
2766,145,143,2.0,2026-03-18
2767,41,126,1.0,2026-05-25
2768,157,160,4.0,2026-03-29
2769,168,142,5.0,2026-06-24
2770,29,133,1.0,2026-05-14
2771,95,160,5.0,2026-05-08
2772,198,149,5.0,17/05/2026
2773,155,128,1.0,2026-01-30
2774,35,102,1.0,2026-03-23
2775,11,106,3.0,2026-04-17
2776,146,127,1.0,2026-02-07
2777,116,134,2.0,2026-01-22
2778,241,102,1.0,2026-01-25
2779,131,108,3.0,2026-05-23
2780,233,143,1.0,2026-04-29
2781,54,146,1.0,2026-02-20
2782,112,102,1.0,2026-05-14
2783,35,131,1.0,2026-05-06
2784,144,105,2.0,2026-05-28
2785,48,144,1.0,2026-06-14
2786,124,151,4.0,2026-06-09
2787,87,153,2.0,2026-02-02
2788,47,136,1.0,2026-05-20
2789,25,138,5.0,2026-03-13
2790,129,156,3.0,2026-03-14
2791,237,137,3.0,2026-04-28
2792,50,127,1.0,2026-04-19
2793,102,146,3.0,2026-03-17
2794,57,136,2.0,2026-06-30
2795,203,151,5.0,2026-02-01
2796,104,132,2.0,2026-01-18
2797,244,153,3.0,2026-01-06
2798,62,103,1.0,2026-05-28
2799,21,103,1.0,2026-03-15
2800,146,106,1.0,2026-03-21
1101,240,106,1.0,03/05/2026
1778,195,123,2.0,28/02/2026
2501,118,121,1.0,2026-04-08
